x;y;vx;vy;t
-5.713152911672514;48.23591025321247;0.03716270217228512;-0.04044359801502395;0
-5.675990209500229;48.19546665519744;0.01881722171464162;0.001998159767691021;1
-5.675518468243231;48.23990657274785;0.015127858630021418;0.01751459763463714;2
-5.645734492240186;48.23049585046672;0.05457604508894631;0.0015359335747326952;3
-5.5663663780653385;48.242978439897314;0.02677089879443617;0.003041776614328029;4
-5.592192694651314;48.23657940369537;0.0012284836349372164;0.0064260875722332855;5
-5.563909410795464;48.25583061504178;0.048856249635524485;0.026121649561709148;6
-5.494480195380265;48.28882270281879;0.055437624421272425;0.01535291187876453;7
-5.453034161952919;48.28653643879931;0.002860127634959131;0.011716578851519444;8
-5.488759940110347;48.31225586052183;0.0008738578683460396;0.012935251123607827;9
-5.451286446216227;48.312406941046525;0.03677214516180349;-0.001224610677418525;10
-5.41521564978674;48.30980663916699;0.04115082832251149;0.012723496050114136;11
-5.368984789571204;48.337853933146754;0.015460634093293457;0.008473874869753928;12
-5.384294381600153;48.3267543889065;0.010618912635951272;0.0016049786509064745;13
-5.347746964299302;48.34106389044857;0.03865518872223461;0.002957845429140349;14
-5.306984004155684;48.33267007976478;0.030524058216624628;0.0027637585641535622;15
-5.286698847866052;48.346591407576874;0.016772526458870285;0.005468179747939672;16
-5.273438951237943;48.34360643926066;0.02115931102118962;0.015397362161703398;17
-5.244380225823673;48.37738613190028;0.017933180785010272;0.004867977772576637;18
-5.237572589667923;48.353342394805814;0.024641097967619263;0.0069203243298581185;19
-5.195098029888435;48.39122678056;0.03373754120126682;0.0158819705132629;20
-5.170097507265389;48.38510633583234;0.02895130606556684;0.011391301904058793;21
-5.137195417757301;48.414009384368114;0.02325668084748367;0.015535976617957914;22
-5.123584145570422;48.416178289068256;0.027218993560450766;0.013345069252533648;23
-5.082757430636399;48.44069952287318;0.03718405158835125;0.008323869039241316;24
-5.049216042393719;48.43282602714674;0.02305290985198427;-0.016970571828569092;25
-5.036651610932431;48.40675837921604;0.020466533242904372;0.0024916172909108525;26
-5.00828297590791;48.43780926172856;0.02465667396287996;0.011474824244125159;27
-4.987338263006671;48.429708027704294;0.02278618869875082;0.005089626250178725;28
-4.962710598510409;48.44798851422892;0.01961337845515354;0.028598843465225343;29
-4.948111506096364;48.486905714634744;0.027796802827923628;0.017143178670664838;30
-4.9071169928545615;48.48227487157025;0.03010576457702996;-0.008101615192728673;31
-4.887899976942304;48.47070248424929;0.03874878416798877;-0.003909807558848399;32
-4.829619424518584;48.47445525645255;0.03795354007022489;0.013962420182100033;33
-4.811992896801854;48.49862732461349;0.012618815640753844;0.006953255399128722;34
-4.804381793237076;48.48836176725081;0.00790063797228413;0.0031951584941403155;35
-4.796191620857286;48.50501764160177;0.014186793629509697;0.019938848428179057;36
-4.776008205978057;48.528239464107166;0.040080230034436504;0.022172968622459877;37
-4.716031160788413;48.54936357884669;0.035737434042038885;0.010700216276234187;38
-4.704533337893979;48.549639896659635;0.020091232190829977;-0.017374935314098394;39
-4.675848696406753;48.51461370821849;0.01036871472264922;0.006191615697233033;40
-4.683795908448681;48.5620231280541;0.02877844189980827;0.026199499384915725;41
-4.618291812607136;48.56701270698832;0.041916276252473406;0.009296002943752768;42
-4.599963355943734;48.580615133941606;0.010139710068764352;0.020055897084322538;43
-4.598012392469608;48.60712450115697;0.018479140221077106;-0.010103887945142276;44
-4.56300507550158;48.56040735805132;0.03572983797934226;-0.008080272030127844;45
-4.526552716510923;48.59096395709671;0.029353665857105415;0.02838066076817114;46
-4.504297743787369;48.617168679587664;0.021254565887358634;0.001045893964214173;47
-4.484043584736206;48.59305574502514;0.02425406581539269;0.01511239671063791;48
-4.455789612156583;48.64739347300894;0.025725182370534228;0.023099208862348064;49
-4.4325932199951374;48.639254162749836;0.027344109664822813;0.0037543383046099166;50
-4.401101392826938;48.65490214961816;0.038349748947559714;0.0014298242145152074;51
-4.355893722100018;48.64211381117887;0.005029571665806198;0.00822842405210622;52
-4.391042249495325;48.67135899772237;0.012611162032287737;0.020770190402519262;53
-4.3306713980354425;48.683654191983905;0.04599751028083743;0.004117933747469493;54
-4.2990472289336505;48.67959486521731;0.029420060720035668;0.00221904629650993;55
-4.271831276595371;48.688092284576925;0.02131052629335617;0.008755565414769961;56
-4.256426176346938;48.69710599604685;0.010028360522316149;0.00024148009040203533;57
-4.251774555550739;48.68857524475773;0.030673054301324942;0.005340536874772539;58
-4.195080067744288;48.707787069796396;0.05669448780645059;0.01921182503866703;59
