x;y;vx;vy;t
-5.695429243803684;48.14475695342576;0.005253211023635629;0.02869434739563559;0
-5.690176032780048;48.1734513008214;0.028766734683949302;0.02231674754659352;1
-5.637895774435785;48.18939044851895;0.04027784498329723;0.0153828814812762;2
-5.609620342813454;48.20421706378395;0.005162580930107019;0.012588127631346424;3
-5.627570612575571;48.21456670378164;0.008603147139157663;0.010028013049989681;4
-5.592414048535138;48.22427308988393;0.04101529575221807;0.0005249388808756805;5
-5.545540021071135;48.215616581543394;0.03281825567244967;-0.00094316643779635;6
-5.526777537190239;48.22238675700834;0.02433891710852265;0.017524833422481123;7
-5.49686218685409;48.250666248388356;0.02139771879933461;0.010507432279560192;8
-5.48398209959157;48.24340162156746;0.03214522230631278;-0.007527890263279602;9
-5.432571742241464;48.2356104678618;0.03765499778607806;0.0014097046027714555;10
-5.408672104019414;48.246221030773;0.0193234742337971;0.011146331551209698;11
-5.39392479377387;48.257903130964216;0.028044598350102312;0.020702935956617097;12
-5.352582907319209;48.287626902686235;0.028434818648740645;0.016438661436726676;13
-5.337055156476389;48.29078045383767;0.010524726289675268;0.009924510846293089;14
-5.3315334547398585;48.30747592437882;0.02468303962728724;0.004201988403131907;15
-5.287689077221814;48.29918443064393;0.02467680277896589;0.004484983798747066;16
-5.282179849181927;48.316445891976315;0.029246475192745258;0.016370899073468337;17
-5.229196126836324;48.33192622879087;0.03224090398737989;0.0049654295402099535;18
-5.217698041207167;48.326376751056735;0.01744888382716514;0.007208462598111254;19
-5.194298359181993;48.34634315398709;0.020691201562926587;0.0058302307610915705;20
-5.176315638081314;48.33803721257892;0.0359792565802044;0.0023258581402672007;21
-5.1223398460215845;48.35099487026763;0.029371729281072678;0.010575986624196787;22
-5.117572179519168;48.35918918582731;0.013042210107280905;0.002228682778508073;23
-5.096255425807023;48.35545223582464;0.02394169830041415;0.014989904082067795;24
-5.06968878291834;48.38916899399145;0.032628506371432664;0.013922856061579836;25
-5.030998413064157;48.3832979479478;0.03080556092495179;0.004915988555751483;26
-5.0080776610684365;48.39900097110295;0.024526904508879177;0.015600693764501017;27
-4.981944604046399;48.414499335476805;0.025914055853387463;0.011729854200954293;28
-4.956249549361662;48.42246067950486;0.03839059123311772;0.009859364646690238;29
-4.905163421580164;48.434218064770185;0.01914445866811576;0.004386951317140841;30
-4.91796063202543;48.43123458213914;0.0055195513389945106;0.0003094506135603581;31
-4.894124318902175;48.434836965997306;0.02236854597458482;0.008615330823211309;32
-4.8732235400762605;48.44846524378556;0.03388539495091214;-0.0010056946431689084;33
-4.82635352900035;48.43282557671097;0.03999431647082474;-0.0017808806901911112;34
-4.793234907134611;48.44490348240518;0.019949277211831262;0.011209337433214728;35
-4.786454974576688;48.4552442515774;0.010655263040933782;0.011848568607348398;36
-4.771924381052743;48.46860061961988;0.020094725628286625;0.021393130064272015;37
-4.7462655233201145;48.49803051170594;0.03660434829946402;0.00916283456299638;38
-4.698715684453815;48.48692628874587;0.03718174421526932;0.0026400504154651117;39
-4.671902034889576;48.50331061253687;0.02461793991716288;0.025009881419784108;40
-4.64947980461949;48.53694605158544;0.014857999724868343;0.00863881564352198;41
-4.642186035439839;48.520588243823916;0.02309128172427055;0.0042617308012928845;42
-4.6032972411709485;48.545469513188024;0.03129019518677989;0.004144423454068402;43
-4.579605645066279;48.52887709073205;0.0253226833660265;0.001402427823677499;44
-4.5526518744388955;48.54827436883538;0.031084301079615795;0.00835154345943323;45
-4.517437042907048;48.54558017765092;0.025460530953901994;0.007472609885940784;46
-4.5017308125310915;48.56321958860726;0.023979864701987097;0.021902052713944187;47
-4.469477313503074;48.58938428307881;0.02425360521891573;-0.001937578833501874;48
-4.45322360209326;48.55934443094026;0.02250027258069487;0.005430442566851212;49
-4.424476768341684;48.60024516821251;0.029651547486181595;0.023212496462615917;50
-4.393920507120897;48.60576942386549;0.012326664674466858;0.0007602742768675341;51
-4.39982343899275;48.601765716766245;0.018291532997090965;-0.004153874654218015;52
-4.357337441126715;48.59746167455705;0.032824602555280524;0.01347167224676582;53
-4.334174233882189;48.62870906125978;0.023029679074413778;0.015348814861123827;54
-4.311278082977887;48.6281593042793;0.02688795683655565;0.00967867654849286;55
-4.280398320209078;48.64806641435676;0.041427372509642346;0.01260966268058894;56
-4.228423337958603;48.65337862964048;0.020993562330059667;0.01874284637093382;57
-4.2384111955489585;48.68555210709863;0.021473756638737296;0.006515517973713969;58
-4.185475824681128;48.666409665587906;0.0529353708678304;-0.01914244151072353;59
