x;y;vx;vy;t
-5.702287837986786;48.23138189987652;0.03346247476564823;-0.005468296962739316;0
-5.668825363221138;48.22591360291378;0.03406632965877909;0.0033256236914382953;1
-5.634155178669228;48.238033147259394;0.014609254216069623;0.0036510391056552294;2
-5.639606854788998;48.23321568112509;0.016987479234335634;0.006271575009677122;3
-5.600180220200556;48.25057629727875;0.0444736660358398;0.01689347495486615;4
-5.550659522717319;48.26700263103482;0.020784384824861668;0.02116246781952924;5
-5.558611450550833;48.29290123291781;0.008145937076439402;0.024065475165489403;6
-5.53436764856444;48.3151335813658;0.03251793696838767;-0.007918672739481991;7
-5.493575576614058;48.27706388743884;0.037923492871876796;-0.0014849914506100959;8
-5.458520662820686;48.31216359846458;0.023992127791530482;0.011036858092829505;9
-5.445591321030997;48.2991376036245;0.029058044313196696;0.009088598422710703;10
-5.400404574194293;48.33034079531;0.03176398826610338;0.015295505934709297;11
-5.38206334449879;48.32972861549392;0.021770174886957427;-0.008817445586142725;12
-5.356864224420378;48.312705904137715;0.023153647704240665;0.016419953588108882;13
-5.335756049090309;48.36256852267014;0.03656747656447967;0.01766886461897954;14
-5.283729271291419;48.348043633375674;0.019729142387133525;-0.0024919029533769788;15
-5.296297764316042;48.357584716763384;-0.007060086629535167;0.004988938532573428;16
-5.297849444550489;48.35802151044082;0.03899434919143285;0.00757170348382985;17
-5.218309065933176;48.372728123731044;0.03701740027188194;0.019706897661073697;18
-5.223814644006725;48.39743530576297;0.014200924434753404;0.01196236828932129;19
-5.189907217063669;48.396652860309686;0.03867810468218913;0.007730362983092931;20
-5.146458434642347;48.412896031729154;0.012597678923045308;0.01260832273267809;21
-5.1647118592175785;48.42186950577504;0.0062147445713094385;0.015914573670528398;22
-5.134028945499728;48.44472517907021;0.025431090843109683;0.0031892662352355217;23
-5.113849677531359;48.42824803824551;0.028855060744164884;-0.012506819771616051;24
-5.076318824011398;48.41971153952698;0.04073058788707806;0.019049640526958456;25
-5.032388501757203;48.46634731929943;0.03531115980984589;0.017064848606800354;26
-5.0056965043917065;48.45384123674058;0.024198510613396174;0.00882985148122728;27
-4.983991480530411;48.484007022261885;0.010896575863270641;0.013836065910783901;28
-4.983903352665165;48.48151336856215;0.006025896693850008;-0.0008683985396693572;29
-4.971939687142711;48.482270225182546;0.03642712483318;0.008215067127665066;30
-4.911049102998805;48.49794350281748;0.039211184336017;0.024090701948658477;31
-4.893517318470677;48.53045162907986;0.028461470211005757;0.021436111033743543;32
-4.854126162576794;48.540815724884965;0.0342267012625066;-0.005637659416265706;33
-4.825063915945663;48.51917631024733;0.023015146266124997;-0.005901348246840854;34
-4.808095870044544;48.52901302839128;0.02586007475721841;0.016026018938688935;35
-4.773343766431227;48.55122834812471;0.026106003378981946;0.0009306890755524933;36
-4.75588386328658;48.53087440654239;0.023698215965251457;0.0029008028848274137;37
-4.725947334500724;48.557029953894364;0.01841959403617288;0.01462306265728941;38
-4.719044675214234;48.56012053185697;0.020101157917812085;0.008330860062482515;39
-4.6857450186650995;48.57369167401933;0.03218459901001047;0.002418281586219706;40
-4.654675477194213;48.564957095029406;0.032924777982926035;-0.0058014915145641055;41
-4.6198954626992474;48.5620886909902;0.020994849296947837;-0.0008225334541265283;42
-4.6126857786003175;48.56331202812115;0.023178519665919328;0.012015951623578047;43
-4.573538423367409;48.58612059423736;0.026382996665878178;0.020581887404077293;44
-4.559919785268561;48.60447580292931;0.0206334081406081;0.014656020218744459;45
-4.532271607086193;48.615432634674846;0.03363891256810492;0.026443874626451702;46
-4.492641960132351;48.65736355218221;0.011357342285613914;0.01896846344535774;47
-4.509556922514965;48.65336956156556;0.00947879353781822;-0.013270340819595106;48
-4.473684373056715;48.63082287054302;0.029255291115644066;0.002787439390264268;49
-4.451046340283677;48.65894444034609;0.01764515037525749;0.01263717287111632;50
-4.4383940723062;48.656097216285254;0.03145313599321664;0.003734034092502725;51
-4.388140068297243;48.666412508531096;0.04854660396038035;0.012917605414429545;52
-4.341300864385439;48.68193242711411;0.028374081616854063;0.015251088433803517;53
-4.331391905063535;48.6969146853987;0.02128640018016492;0.004540195271442116;54
-4.298728064025109;48.691012817657;0.03572949053676;0.011809679389379824;55
-4.259932923990015;48.72053404417746;0.033897949191003196;0.0024544782042497104;56
-4.230932165643103;48.695921774065496;0.016736063077781527;0.0005432327433965156;57
-4.226460797834452;48.721620509664255;0.0256179769933218;0.03652166591672312;58
-4.179696211656459;48.76896510589894;0.04676458617799284;0.04734459623468723;59
